#CUE_COLUMN,FRAGMENT_COLUMN,INSTANCE_COLUMN,LABEL_COLUMN
RANDOM,You have,You have a lot of money.,NONE ABUSE
RANDOM,You have,You have a lot of money.,NONE ABUSE
RANDOM,You have,You have a lot of money.,NONE ABUSE
RANDOM,You have,You have a lot of money.,NONE ABUSE
RANDOM,You have ... desires.,You have a desire to be a thief.,NONE ABUSE
RANDOM,You have a ... interest in ...,You have a... interest in a pig.,NONE ABUSE
RANDOM,You have a ... interest in ...,You have a... interest in a pig.,NONE ABUSE
RANDOM,You have a great,You have a great sense of humor.,NONE ABUSE
RANDOM,You have a great,You have a great sense of humor.,NONE ABUSE
RANDOM,You have a great,You have a great sense of humor.,NONE ABUSE
RANDOM,You have a lot of,You have a lot of money.,NONE ABUSE
RANDOM,You have a lot of,You have a lot of money.,NONE ABUSE
RANDOM,You have a lot of,You have a lot of money.,NONE ABUSE
RANDOM,You have a rare and impressive talent for,You have a rare and impressive talent for a sexy woman.,NONE ABUSE
RANDOM,You have a rare and impressive talent for,You have a rare and impressive talent for a sexy woman.,NONE ABUSE
RANDOM,You have a rare and impressive talent for,You have a rare and impressive talent for a sexy woman.,NONE ABUSE
RANDOM,You have a rare and impressive talent for,You have a rare and impressive talent for a sexy woman.,NONE ABUSE
RANDOM,You have a real talent for,You have a real talent for sex.,NONE ABUSE
RANDOM,You have a real talent for,You have a real talent for sex.,NONE ABUSE
RANDOM,You have a real talent for,You have a real talent for sex.,NONE ABUSE
RANDOM,You have a real talent for,You have a real talent for sex.,NONE ABUSE
RANDOM,You have a real talent for,You have a real talent for sex.,NONE ABUSE
RANDOM,You have a talent for,You have a talent for a sexy woman.,NONE ABUSE
RANDOM,You have a talent for,You have a talent for a sexy woman.,NONE ABUSE
RANDOM,You have a talent for,You have a talent for a sexy woman.,NONE ABUSE
RANDOM,You have a talent for,You have a talent for a sexy woman.,NONE ABUSE
RANDOM,You have a talent for,You have a talent for a sexy woman.,NONE ABUSE
RANDOM,You have a talent for,You have a talent for a sexy woman.,NONE ABUSE
RANDOM,You have a way of,You have a way of snorting.,NONE ABUSE
RANDOM,You have a way of,You have a way of snorting.,NONE ABUSE
RANDOM,You have always given me ... vibes.,You have always given me a good vibe.,NONE ABUSE
RANDOM,You have always given me ... vibes.,You have always given me a good vibe.,NONE ABUSE
RANDOM,You have definitely not been,You have definitely not been a victim of abuse.,NONE ABUSE
RANDOM,You have definitely not been,You have definitely not been a victim of abuse.,NONE ABUSE
RANDOM,You have definitely not been,You have definitely not been a victim of abuse.,NONE ABUSE
RANDOM,You have lost,You have lost your wallet.,NONE ABUSE
RANDOM,You have lost,You have lost your wallet.,NONE ABUSE
RANDOM,You have never,You have never been to the beach.,NONE ABUSE
RANDOM,You have never,You have never been to the beach.,NONE ABUSE
RANDOM,You have never,You have never been to the beach.,NONE ABUSE
RANDOM,You have never,You have never been to the beach.,NONE ABUSE
RANDOM,You have never,You have never been to the beach.,NONE ABUSE
RANDOM,You have no,You have no idea what he is talking about.,NONE ABUSE
RANDOM,You have no,You have no idea what he is talking about.,NONE ABUSE
RANDOM,You have no,You have no idea what he is talking about.,NONE ABUSE
RANDOM,You have no,You have no idea what he is talking about.,NONE ABUSE
RANDOM,You have no,You have no idea what he is talking about.,NONE ABUSE
RANDOM,You have no,You have no idea what he is talking about.,NONE ABUSE
RANDOM,You have obviously prioritised ... over ...,You have obviously prioritised... over...,NONE ABUSE
RANDOM,You have obviously prioritised ... over ...,You have obviously prioritised... over...,NONE ABUSE
RANDOM,You have obviously prioritised ... over ...,You have obviously prioritised... over...,NONE ABUSE
RANDOM,You have obviously prioritised ... over ...,You have obviously prioritised... over...,NONE ABUSE
RANDOM,You have obviously prioritised ... over ...,You have obviously prioritised... over...,NONE ABUSE
RANDOM,You have potential to be,You have potential to be a thief.,NONE ABUSE
RANDOM,You have potential to be,You have potential to be a thief.,NONE ABUSE
RANDOM,You have potential to be,You have potential to be a thief.,NONE ABUSE
RANDOM,You have potential to be,You have potential to be a thief.,NONE ABUSE
RANDOM,You have some ... to do.,You have some... to do.,NONE ABUSE
RANDOM,You have some ... to do.,You have some... to do.,NONE ABUSE
RANDOM,You have some ... to do.,You have some... to do.,NONE ABUSE
RANDOM,You have taken ... too ...,You have taken a lot of... too.,NONE ABUSE
RANDOM,You have taken ... too ...,You have taken a lot of... too.,NONE ABUSE
RANDOM,You have turned ... into an art form.,You have turned... into an art form.,NONE ABUSE
RANDOM,You have very loose,You have very loose pants.,NONE ABUSE
RANDOM,You have very loose,You have very loose pants.,NONE ABUSE
RANDOM,You inspire,You inspire me to be a better person.,NONE ABUSE
RANDOM,You inspire,You inspire me to be a better person.,NONE ABUSE
RANDOM,You inspire,You inspire me to be a better person.,NONE ABUSE
RANDOM,You inspire,You inspire me to be a better person.,NONE ABUSE
RANDOM,You inspire me to,You inspire me to be a better person.,NONE ABUSE
RANDOM,You inspire me to,You inspire me to be a better person.,NONE ABUSE
RANDOM,You inspire me to,You inspire me to be a better person.,NONE ABUSE
RANDOM,You inspire me to,You inspire me to be a better person.,NONE ABUSE
RANDOM,You inspire me to,You inspire me to be a better person.,NONE ABUSE
RANDOM,You inspire me to,You inspire me to be a better person.,NONE ABUSE
RANDOM,You inspire me to,You inspire me to be a better person.,NONE ABUSE
RANDOM,You inspire people to,You inspire people to be a better person.,NONE ABUSE
RANDOM,You inspire people to,You inspire people to be a better person.,NONE ABUSE
RANDOM,You inspire people to,You inspire people to be a better person.,NONE ABUSE
RANDOM,You keep the police,You keep the police from stealing.,NONE ABUSE
RANDOM,You lack,You are not a good student.,NONE ABUSE
RANDOM,You lack,You are not a good student.,NONE ABUSE
RANDOM,You lack,You are not a good student.,NONE ABUSE
RANDOM,You leave no ... at all.,You left no... at all.,NONE ABUSE
RANDOM,You leave no ... at all.,You left no... at all.,NONE ABUSE
RANDOM,You leave no ... at all.,You left no... at all.,NONE ABUSE
RANDOM,You like creating,You like creating a new computer.,NONE ABUSE
RANDOM,You like creating,You like creating a new computer.,NONE ABUSE
RANDOM,You like to,You like to eat a lot of food.,NONE ABUSE
RANDOM,You like to,You like to eat a lot of food.,NONE ABUSE
RANDOM,You like to,You like to eat a lot of food.,NONE ABUSE
RANDOM,You like to,You like to eat a lot of food.,NONE ABUSE
RANDOM,You literally ... people.,You are a snob.,NONE ABUSE
RANDOM,You live in,You live in a house.,NONE ABUSE
RANDOM,"You look ..., you should ...",You should look at the sexy girl.,NONE ABUSE
RANDOM,"You look ..., you should ...",You should look at the sexy girl.,NONE ABUSE
RANDOM,You love,You love the sexy girl.,NONE ABUSE
RANDOM,You make,You make a shit.,NONE ABUSE
RANDOM,You make,You make a shit.,NONE ABUSE
RANDOM,You make,You make a shit.,NONE ABUSE
RANDOM,You make,You make a shit.,NONE ABUSE
RANDOM,You make,You make a shit.,NONE ABUSE
RANDOM,You make ... an activity to look forward to.,You make... an activity to look forward to.,NONE ABUSE
RANDOM,You make ... look happy.,You make me look happy.,NONE ABUSE
RANDOM,You make me want,You make me want to be a sexy girl.,NONE ABUSE
RANDOM,You make me want,You make me want to be a sexy girl.,NONE ABUSE
RANDOM,You make me want,You make me want to be a sexy girl.,NONE ABUSE
RANDOM,You make me want,You make me want to be a sexy girl.,NONE ABUSE
RANDOM,You may be missing some,You may be missing some of the ice cream.,NONE ABUSE
RANDOM,You may be missing some,You may be missing some of the ice cream.,NONE ABUSE
RANDOM,You must be,You must be a slob.,NONE ABUSE
RANDOM,You must be,You must be a slob.,NONE ABUSE
RANDOM,You must be the king of,You must be the king of the kings.,NONE ABUSE
RANDOM,You must be the king of,You must be the king of the kings.,NONE ABUSE
RANDOM,You must be the king of,You must be the king of the kings.,NONE ABUSE
RANDOM,You must be the king of,You must be the king of the kings.,NONE ABUSE
RANDOM,You must be the king of,You must be the king of the kings.,NONE ABUSE
RANDOM,You must be the king of,You must be the king of the kings.,NONE ABUSE
RANDOM,You must be the king of,You must be the king of the kings.,NONE ABUSE
RANDOM,You must be the king of,You must be the king of the kings.,NONE ABUSE
RANDOM,You must have missed the day they gave everyone,You must have missed the day they gave everyone.,NONE ABUSE
RANDOM,You must have missed the day they gave everyone,You must have missed the day they gave everyone.,NONE ABUSE
RANDOM,You must live in ... made of ...,You must live in a house made of...,NONE ABUSE
RANDOM,You must love having people,You must love having people.,NONE ABUSE
RANDOM,You must revel in,You must revel in the sex of the sex.,NONE ABUSE
RANDOM,You must revel in,You must revel in the sex of the sex.,NONE ABUSE
RANDOM,You must revel in,You must revel in the sex of the sex.,NONE ABUSE
RANDOM,You must save so much money,You must save so much money.,NONE ABUSE
RANDOM,You mustn't ... very often.,You mustn't eat a lot of ice cream very often.,NONE ABUSE
RANDOM,You mustn't ... very often.,You mustn't eat a lot of ice cream very often.,NONE ABUSE
RANDOM,You need to act,You need to act.,NONE ABUSE
RANDOM,You need to act,You need to act.,NONE ABUSE
RANDOM,You never seem to,You never seem to be able to get a job.,NONE ABUSE
RANDOM,You never seem to,You never seem to be able to get a job.,NONE ABUSE
RANDOM,You never seem to,You never seem to be able to get a job.,NONE ABUSE
RANDOM,You never seem to,You never seem to be able to get a job.,NONE ABUSE
RANDOM,You never waste,You never waste money.,NONE ABUSE
RANDOM,You never waste,You never waste money.,NONE ABUSE
RANDOM,You never waste,You never waste money.,NONE ABUSE
RANDOM,You obviously wouldn't understand why,You obviously wouldn't understand why he was so angry.,NONE ABUSE
RANDOM,You practically have a,You practically have a shithole.,NONE ABUSE
RANDOM,You raise ... to a new level.,You raised a new level of sex.,NONE ABUSE
RANDOM,"You really ..., regardless ...","You really..., regardless..., are a slob.",NONE ABUSE
RANDOM,"You really ..., regardless ...","You really..., regardless..., are a slob.",NONE ABUSE
RANDOM,You really do not,You really do not want to be a thief.,NONE ABUSE
RANDOM,You really do not,You really do not want to be a thief.,NONE ABUSE
RANDOM,You rely on,You rely on the sand to keep you from getting sick.,NONE ABUSE
RANDOM,You rely on,You rely on the sand to keep you from getting sick.,NONE ABUSE
RANDOM,You rely on,You rely on the sand to keep you from getting sick.,NONE ABUSE
RANDOM,You reside with,You reside with a man.,NONE ABUSE
RANDOM,You reside with,You reside with a man.,NONE ABUSE
RANDOM,You reside with,You reside with a man.,NONE ABUSE
RANDOM,You seem to,You seem to be a slob.,NONE ABUSE
RANDOM,You seem to,You seem to be a slob.,NONE ABUSE
RANDOM,You seem to,You seem to be a slob.,NONE ABUSE
RANDOM,You seem to,You seem to be a slob.,NONE ABUSE
RANDOM,You seem to,You seem to be a slob.,NONE ABUSE
RANDOM,You seem to,You seem to be a slob.,NONE ABUSE
RANDOM,You seem to have,You seem to have a lot of money.,NONE ABUSE
RANDOM,You seem to have,You seem to have a lot of money.,NONE ABUSE
RANDOM,You should,You should not be able to get a job.,NONE ABUSE
RANDOM,You should,You should not be able to get a job.,NONE ABUSE
RANDOM,You should,You should not be able to get a job.,NONE ABUSE
RANDOM,You should compete in,You should compete in a game of chess.,NONE ABUSE
RANDOM,You should compete in,You should compete in a game of chess.,NONE ABUSE
RANDOM,You shouldn't be allowed to,You shouldn't be allowed to eat a burger.,NONE ABUSE
RANDOM,You start more ... than ...,You start more... than...,NONE ABUSE
RANDOM,You start more ... than ...,You start more... than...,NONE ABUSE
RANDOM,You still need to find the keys to,You still need to find the keys to the house.,NONE ABUSE
RANDOM,You still need to find the keys to,You still need to find the keys to the house.,NONE ABUSE
RANDOM,You still need to find the keys to,You still need to find the keys to the house.,NONE ABUSE
RANDOM,You struggle to do things,You struggle to do things.,NONE ABUSE
RANDOM,You struggle to do things,You struggle to do things.,NONE ABUSE
RANDOM,You struggle to do things,You struggle to do things.,NONE ABUSE
RANDOM,You sure do enjoy,You sure do enjoy eating at McDonald's.,NONE ABUSE
RANDOM,You sure do enjoy,You sure do enjoy eating at McDonald's.,NONE ABUSE
RANDOM,You sure do enjoy,You sure do enjoy eating at McDonald's.,NONE ABUSE
RANDOM,You sure do enjoy,You sure do enjoy eating at McDonald's.,NONE ABUSE
RANDOM,You sure do enjoy,You sure do enjoy eating at McDonald's.,NONE ABUSE
RANDOM,You sure do enjoy,You sure do enjoy eating at McDonald's.,NONE ABUSE
RANDOM,You sure do enjoy,You sure do enjoy eating at McDonald's.,NONE ABUSE
RANDOM,You sure do enjoy,You sure do enjoy eating at McDonald's.,NONE ABUSE
RANDOM,You sure do enjoy,You sure do enjoy eating at McDonald's.,NONE ABUSE
RANDOM,You sure do enjoy,You sure do enjoy eating at McDonald's.,NONE ABUSE
RANDOM,You sure do enjoy,You sure do enjoy eating at McDonald's.,NONE ABUSE
RANDOM,You take,You took the ice cream out of the freezer.,NONE ABUSE
RANDOM,You take,You took the ice cream out of the freezer.,NONE ABUSE
RANDOM,You take,You took the ice cream out of the freezer.,NONE ABUSE
RANDOM,You take,You took the ice cream out of the freezer.,NONE ABUSE
RANDOM,You take,You took the ice cream out of the freezer.,NONE ABUSE
RANDOM,You think you are,You think you are a slob.,NONE ABUSE
RANDOM,You think you are,You think you are a slob.,NONE ABUSE
RANDOM,You turn my,You turn my back on me.,NONE ABUSE
RANDOM,You turn my,You turn my back on me.,NONE ABUSE
RANDOM,You were mildly,You were mildly irritated.,NONE ABUSE
RANDOM,You will ... anyone.,You will eat anything.,NONE ABUSE
RANDOM,You will ... anyone.,You will eat anything.,NONE ABUSE
RANDOM,You will never be a,You will never be a slob.,NONE ABUSE
RANDOM,You would be a good,You would be a good student.,NONE ABUSE
RANDOM,You would be a good,You would be a good student.,NONE ABUSE
RANDOM,You would be a good,You would be a good student.,NONE ABUSE
RANDOM,You would be a good,You would be a good student.,NONE ABUSE
RANDOM,You would be a good,You would be a good student.,NONE ABUSE
RANDOM,You would be perfectly at home,You would be perfectly at home in the house.,NONE ABUSE
RANDOM,You would do well,You would do well to be a good friend.,NONE ABUSE
RANDOM,You would do well,You would do well to be a good friend.,NONE ABUSE
RANDOM,You would do well,You would do well to be a good friend.,NONE ABUSE
RANDOM,You would fit well in,You would fit well in the sandbox.,NONE ABUSE
RANDOM,You would look more,You would look more attractive if you were a thief.,NONE ABUSE
RANDOM,You would look more,You would look more attractive if you were a thief.,NONE ABUSE
RANDOM,You would make,You would make a snarky joke about the snarky person.,NONE ABUSE
RANDOM,You would not be considered,You would not be considered a thief.,NONE ABUSE
RANDOM,You would not be considered,You would not be considered a thief.,NONE ABUSE
RANDOM,You wouldn't,You wouldn't have a problem with the sex.,NONE ABUSE
RANDOM,You wouldn't,You wouldn't have a problem with the sex.,NONE ABUSE
RANDOM,You wouldn't,You wouldn't have a problem with the sex.,NONE ABUSE
RANDOM,You wouldn't,You wouldn't have a problem with the sex.,NONE ABUSE
RANDOM,You'd make ...,You'd make a snarky joke about a snarky person.,NONE ABUSE
RANDOM,You'd tell ... how to be ...,You'd tell me how to be a thief.,NONE ABUSE
RANDOM,You'd tell ... how to be ...,You'd tell me how to be a thief.,NONE ABUSE
RANDOM,You'd tell ... how to be ...,You'd tell me how to be a thief.,NONE ABUSE
RANDOM,You'll do well within the confines,You'll do well within the confines.,NONE ABUSE
RANDOM,You'll do well within the confines,You'll do well within the confines.,NONE ABUSE
RANDOM,You'll let anyone,You'll let anyone in the house.,NONE ABUSE
RANDOM,You'll let anyone,You'll let anyone in the house.,NONE ABUSE
RANDOM,You'll never,You'll never be able to get a job.,NONE ABUSE
RANDOM,You'll never,You'll never be able to get a job.,NONE ABUSE
RANDOM,You've been giving yourself a good workout raising,You've been giving yourself a good workout raising.,NONE ABUSE
RANDOM,You've been giving yourself a good workout raising,You've been giving yourself a good workout raising.,NONE ABUSE
RANDOM,You've caused a tornado of,You've caused a tornado of shit.,NONE ABUSE
RANDOM,You've caused a tornado of,You've caused a tornado of shit.,NONE ABUSE
RANDOM,You've caused a tornado of,You've caused a tornado of shit.,NONE ABUSE
RANDOM,You've caused a tornado of,You've caused a tornado of shit.,NONE ABUSE
RANDOM,You've redefined the term ... for me.,You've redefined the term... for me.,NONE ABUSE
RANDOM,Your ... are beginning to show.,Your... are beginning to show.,NONE ABUSE
RANDOM,Your ... are beginning to show.,Your... are beginning to show.,NONE ABUSE
RANDOM,Your ... does not exist.,You are not a slob.,NONE ABUSE
RANDOM,Your ... does not exist.,You are not a slob.,NONE ABUSE
RANDOM,Your ... does not exist.,You are not a slob.,NONE ABUSE
RANDOM,Your ... does not exist.,You are not a slob.,NONE ABUSE
RANDOM,Your ... five minutes before you arrived.,You arrived at the station five minutes before you arrived.,NONE ABUSE
RANDOM,Your ... in your nether regions.,You are a slob.,NONE ABUSE
RANDOM,Your ... is admirable.,Your... is admirable.,NONE ABUSE
RANDOM,Your ... is admirable.,Your... is admirable.,NONE ABUSE
RANDOM,Your ... is admirable.,Your... is admirable.,NONE ABUSE
RANDOM,Your ... is admirable.,Your... is admirable.,NONE ABUSE
RANDOM,Your ... is admirable.,Your... is admirable.,NONE ABUSE
RANDOM,Your ... is astonishing.,Your... is astonishing.,NONE ABUSE
RANDOM,Your ... is astonishing.,Your... is astonishing.,NONE ABUSE
RANDOM,Your ... is astonishing.,Your... is astonishing.,NONE ABUSE
RANDOM,Your ... is astonishing.,Your... is astonishing.,NONE ABUSE
RANDOM,Your ... is astonishing.,Your... is astonishing.,NONE ABUSE
RANDOM,Your ... is astonishing.,Your... is astonishing.,NONE ABUSE
RANDOM,Your ... is in vain.,Your... is in vain.,NONE ABUSE
RANDOM,Your ... is in vain.,Your... is in vain.,NONE ABUSE
RANDOM,Your ... is in vain.,Your... is in vain.,NONE ABUSE
RANDOM,Your ... is showing.,You are showing your... to the world.,NONE ABUSE
RANDOM,Your ... is showing.,You are showing your... to the world.,NONE ABUSE
RANDOM,Your ... is unmatched.,You are not a slob.,NONE ABUSE
RANDOM,Your ... is unmatched.,You are not a slob.,NONE ABUSE
RANDOM,Your ... must be so strong to allow ...,Your... must be so strong to allow...,NONE ABUSE
RANDOM,Your ... must be so strong to allow ...,Your... must be so strong to allow...,NONE ABUSE
RANDOM,Your ... must be so strong to allow ...,Your... must be so strong to allow...,NONE ABUSE
RANDOM,Your ... of what is ... is a talent.,Your talent is a talent.,NONE ABUSE
RANDOM,Your ... of what is ... is a talent.,Your talent is a talent.,NONE ABUSE
RANDOM,Your ... seem to be declining.,Your... seem to be declining.,NONE ABUSE
RANDOM,Your ability to ... has always inspired me.,Your ability to... has always inspired me.,NONE ABUSE
RANDOM,Your ability to ... has always inspired me.,Your ability to... has always inspired me.,NONE ABUSE
RANDOM,Your ability to ... has always inspired me.,Your ability to... has always inspired me.,NONE ABUSE
RANDOM,Your ability to ... has always inspired me.,Your ability to... has always inspired me.,NONE ABUSE
RANDOM,Your ability to ... has always inspired me.,Your ability to... has always inspired me.,NONE ABUSE
RANDOM,Your ability to ignore ... is astonishing.,Your ability to ignore... is astonishing.,NONE ABUSE
RANDOM,Your ability to ignore ... is astonishing.,Your ability to ignore... is astonishing.,NONE ABUSE
RANDOM,Your body proportions are ... than ...,Your body proportions are... than...,NONE ABUSE
RANDOM,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your.,NONE ABUSE
RANDOM,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your.,NONE ABUSE
RANDOM,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your.,NONE ABUSE
RANDOM,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your.,NONE ABUSE
RANDOM,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your.,NONE ABUSE
RANDOM,Your brother was just saying how much he appreciates your,Your brother was just saying how much he appreciates your.,NONE ABUSE
RANDOM,Your commitment to ... is praiseworthy.,Your commitment to... is admirable.,NONE ABUSE
RANDOM,Your commitment to ... is praiseworthy.,Your commitment to... is admirable.,NONE ABUSE
RANDOM,Your commitment to ... is praiseworthy.,Your commitment to... is admirable.,NONE ABUSE
RANDOM,Your commitment to ... is praiseworthy.,Your commitment to... is admirable.,NONE ABUSE
RANDOM,Your commitment to ... is praiseworthy.,Your commitment to... is admirable.,NONE ABUSE
RANDOM,Your commitment to ... is praiseworthy.,Your commitment to... is admirable.,NONE ABUSE
RANDOM,Your commitment to ... is praiseworthy.,Your commitment to... is admirable.,NONE ABUSE
RANDOM,Your family must never be worried about ... with you around.,Your family must never be worried about the continuation of the genetic line with you around.,NONE ABUSE
RANDOM,Your heart made,Your heart made you cry.,NONE ABUSE
RANDOM,Your imitation of ... is quite accurate.,Your imitation of a pig is quite accurate.,NONE ABUSE
RANDOM,Your imitation of ... is quite accurate.,Your imitation of a pig is quite accurate.,NONE ABUSE
RANDOM,Your interpretation of ... is certainly radical.,Your interpretation of... is certainly radical.,NONE ABUSE
RANDOM,Your interpretation of ... is certainly radical.,Your interpretation of... is certainly radical.,NONE ABUSE
RANDOM,Your interpretation of ... is certainly radical.,Your interpretation of... is certainly radical.,NONE ABUSE
RANDOM,Your interpretation of ... is certainly radical.,Your interpretation of... is certainly radical.,NONE ABUSE
RANDOM,Your life is,Your life is full of surprises.,NONE ABUSE
RANDOM,Your life is,Your life is full of surprises.,NONE ABUSE
RANDOM,Your life is far from,Your life is far from the sand.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of... is astounding.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of... is astounding.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of... is astounding.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of... is astounding.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of... is astounding.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of... is astounding.,NONE ABUSE
RANDOM,Your love of ... is astounding.,Your love of... is astounding.,NONE ABUSE
RANDOM,Your main hobby must be,Your main hobby must be to play the guitar.,NONE ABUSE
RANDOM,Your main hobby must be,Your main hobby must be to play the guitar.,NONE ABUSE
RANDOM,Your main hobby must be,Your main hobby must be to play the guitar.,NONE ABUSE
RANDOM,Your main hobby must be,Your main hobby must be to play the guitar.,NONE ABUSE
RANDOM,Your sexual preferences are,Your sexual preferences are a sexy thing.,NONE ABUSE
RANDOM,Your sexual preferences are,Your sexual preferences are a sexy thing.,NONE ABUSE
You are a blasphemer.,We won't be seeing you in,We won't be seeing you in.,ABUSE
You are a blasphemer.,You are,You are a blasphemer.,ABUSE
You are a blasphemer.,You are,You are a blasphemer.,ABUSE
You are a blasphemer.,You are,You are a blasphemer.,ABUSE
You are a blasphemer.,You are,You are a blasphemer.,ABUSE
You are a blasphemer.,You are ... favourite.,You are a blasphemer.,ABUSE
You are a blasphemer.,You are not,You are not a blasphemer.,NONE ABUSE
You are a blasphemer.,You don't,You are a blasphemer.,NONE ABUSE
You are a blasphemer.,You take,You are a blasphemer.,NONE ABUSE
You are a bootlicker.,You are,You are a bootlicker.,ABUSE
You are a bootlicker.,You are,You are a bootlicker.,NONE ABUSE
You are a bootlicker.,You are not,You are not a bootlicker.,ABUSE
You are a bootlicker.,You are not very,You are not a bootlicker.,NONE ABUSE
You are a bootlicker.,You have,You are a bootlicker.,NONE ABUSE
You are a bootlicker.,You have turned ... into an art form.,You are a bootlicker.,ABUSE
You are a bootlicker.,You like to,You are a bootlicker.,NONE ABUSE
You are a bootlicker.,You like to,You are a bootlicker.,NONE ABUSE
You are a cretin.,... wasn't your strong point.,You are a cretin.,ABUSE
You are a cretin.,You are not bothered by,You are not bothered by the sex.,ABUSE
You are a cretin.,"You could've gone to ..., if you knew ...",You are a cretin.,ABUSE
You are a cretin.,You have,You are a cretin.,ABUSE
You are a cretin.,You have,You are a cretin.,ABUSE
You are a criminal.,Even ... would be shocked by your actions.,You are a criminal.,ABUSE
You are a criminal.,I'll visit you,You are a criminal.,ABUSE
You are a criminal.,"I'm looking forward to ..., where you ...",You are a criminal.,ABUSE
You are a criminal.,You are not,You are not a criminal.,NONE ABUSE
You are a criminal.,You have,You are a criminal.,NONE ABUSE
You are a criminal.,You have,You are a criminal.,ABUSE
You are a criminal.,You have a rare and impressive talent for,You are a criminal.,ABUSE
You are a criminal.,You have always given me ... vibes.,You are a criminal.,ABUSE
You are a criminal.,You keep the police,You are a criminal.,ABUSE
You are a criminal.,You like to,You are a criminal.,ABUSE
You are a criminal.,You should,You should be a criminal.,ABUSE
You are a criminal.,You'll do well within the confines,You are a criminal.,ABUSE
You are a drug addict.,You are,You are a drug addict.,NONE ABUSE
You are a drug addict.,You are,You are a drug addict.,ABUSE
You are a drug addict.,You have,You are addicted to drugs.,NONE ABUSE
You are a drug addict.,You have,You are addicted to drugs.,NONE ABUSE
You are a drug addict.,You never waste,You are a drug addict.,ABUSE
You are a drug addict.,You practically have a,You are addicted to drugs.,ABUSE
You are a drug addict.,You rely on,You are addicted to drugs.,NONE ABUSE
You are a hooligan.,When you walk the streets,You are a hooligan when you walk the streets.,ABUSE
You are a hooligan.,You are single-handedly,You are a hooligan.,ABUSE
You are a hooligan.,You are the reason ... have ...,You are the reason he has a hooligan.,ABUSE
You are a hooligan.,You have no,You are a hooligan.,NONE ABUSE
You are a hooligan.,You should,You should be a hooligan.,NONE ABUSE
You are a hooligan.,Your ... is astonishing.,You are a hooligan.,ABUSE
You are a macho.,Some might say it is surprising you have the power,You are a macho.,ABUSE
You are a macho.,You don't have,You are a macho.,NONE ABUSE
You are a macho.,You exude,You exude machoness.,NONE ABUSE
You are a macho.,You have,You are a macho.,ABUSE
You are a macho.,You have,You are a macho.,ABUSE
You are a macho.,You have obviously prioritised ... over ...,You are a macho.,ABUSE
You are a macho.,You like to,You are a macho.,NONE ABUSE
You are a macho.,Your ... is showing.,You are a macho.,ABUSE
You are a murderer.,... peoples' lives.,You are a murderer.,ABUSE
You are a murderer.,I bet people in your presence don't ... for too long.,I bet people in your presence don't... for too long.,ABUSE
You are a murderer.,You are,You are a murderer.,ABUSE
You are a murderer.,You are,You are a murderer.,ABUSE
You are a murderer.,You do not have ... for ...,You are a murderer.,ABUSE
You are a murderer.,You'd make ...,You are a murderer.,ABUSE
You are a pain in the neck.,Being around you is,You are a pain in the neck.,ABUSE
You are a pain in the neck.,Being around you is,You are a pain in the neck.,ABUSE
You are a pain in the neck.,I am glad we can,You are a pain in the neck.,ABUSE
You are a pain in the neck.,I see you take pride in,You are a pain in the neck.,ABUSE
You are a pain in the neck.,I would prefer you,You are a pain in the neck.,ABUSE
You are a pain in the neck.,You are,You are a pain in the neck.,ABUSE
You are a pain in the neck.,You are,You are a pain in the neck.,ABUSE
You are a pain in the neck.,You are not easy to,You are a pain in the neck.,ABUSE
You are a pain in the neck.,You are starting to,You are a pain in the neck.,ABUSE
You are a pain in the neck.,You have,You are a pain in the neck.,ABUSE
You are a pain in the neck.,You have a rare and impressive talent for,You are a pain in the neck.,ABUSE
You are a pain in the neck.,You inspire people to,You are a pain in the neck.,ABUSE
You are a pain in the neck.,"You look ..., you should ...",You are a pain in the neck.,ABUSE
You are a pain in the neck.,You make,You are a pain in the neck.,NONE ABUSE
You are a pain in the neck.,You make me want,You make me want to scream.,ABUSE
You are a pedophile.,You have,You are a pedophile.,NONE ABUSE
You are a pedophile.,You have ... desires.,You have a pedophilic desire.,NONE ABUSE
You are a pedophile.,You have a ... interest in ...,You are a pedophile.,ABUSE
You are a pedophile.,You have taken ... too ...,You are a pedophile.,ABUSE
You are a ruffian.,... is not your forte.,You are a ruffian.,ABUSE
You are a ruffian.,... suit you well.,You are a ruffian.,ABUSE
You are a ruffian.,You act,You are a ruffian.,NONE ABUSE
You are a ruffian.,You are not,You are not a ruffian.,NONE ABUSE
You are a ruffian.,You do not,You are a ruffian.,ABUSE
You are a ruffian.,You like to,You are a ruffian.,NONE ABUSE
You are a schemer.,You are,You are a schemer.,NONE ABUSE
You are a schemer.,You are the best at,You are the best at stealing.,ABUSE
You are a schemer.,You do not,You are a schemer.,ABUSE
